cid,재출현연도수,지정횟수,최초연도,최종연도,누적사고,누적사상,누적사망,누적중상,위도,경도,지점명,시도,시군구,시설유형,재출현,지속성,PRI,RPI_사망기준
3139,2,2,2018,2019,6,6,1,5,37.383119658645995,126.934213952363,경기도 안양시 만안구 안양동(성결대학교사거리 부근),경기도,안양시 만안구,학교,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
2984,2,2,2014,2018,6,6,0,4,35.0797283310485,129.0213966912055,부산광역시 서구 암남동(암남동주민센터 부근),부산광역시,서구,주민센터·행정,False,0.14285714285714285,0.8571428571428571,0.0
81,2,2,2013,2017,6,6,1,5,37.49103377474,126.839998750793,서울특별시 구로구 오류동(새마을금고오류2동지점 부근),서울특별시,구로구,은행,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
480,2,2,2013,2014,6,6,0,2,35.238084597827,128.58272328725099,경상남도 창원시 마산회원구 합성동(- 인근),경상남도,창원시 마산회원구,기타,False,0.14285714285714285,0.8571428571428571,0.0
1685,2,2,2015,2016,6,6,1,4,37.593907206953,127.058252522437,서울특별시 동대문구 이문동(우영목욕탕 부근),서울특별시,동대문구,기타,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
1664,2,2,2016,2018,6,6,0,3,37.54510417322,126.9719841873215,서울특별시 용산구 남영동(숙대입구역3번출구 부근),서울특별시,용산구,기타,False,0.14285714285714285,0.8571428571428571,0.0
1672,2,2,2016,2021,6,6,0,5,37.549689515509996,127.03006704376051,서울특별시 성동구 응봉동(응봉현대아파트 부근),서울특별시,성동구,기타,False,0.14285714285714285,0.8571428571428571,0.0
400,2,2,2013,2017,6,6,0,5,36.411449216559,126.9488999344355,충청남도 청양군 정산면(빵굽는마을 부근),충청남도,청양군,기타,False,0.14285714285714285,0.8571428571428571,0.0
1406,2,2,2015,2020,6,6,0,1,37.2599105373425,127.0235355173015,경기도 수원시 권선구 권선동(권선사거리 부근),경기도,수원시 권선구,교차로·사거리,False,0.14285714285714285,0.8571428571428571,0.0
1492,2,2,2015,2017,6,6,1,3,37.203499093859,127.03813898477699,경기도 화성시 병점동(홈에버주차장입구 부근),경기도,화성시,기타,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
3532,2,2,2019,2020,5,6,1,2,35.175032847238995,129.067403551034,부산광역시 부산진구 양정동(하마정사거리 부근),부산광역시,부산진구,교차로·사거리,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
1920,2,2,2016,2017,6,6,0,4,37.490818641617494,126.72970298710399,인천광역시 부평구 부평동(굴다리오거리 부근),인천광역시,부평구,교차로·사거리,False,0.14285714285714285,0.8571428571428571,0.0
295,2,2,2013,2020,6,6,0,5,37.392751402706,126.9234245083355,경기도 안양시 만안구 안양동(삼덕로22 부근),경기도,안양시 만안구,기타,False,0.14285714285714285,0.8571428571428571,0.0
1905,2,2,2016,2019,6,6,0,3,37.458714973268,126.64901780333,인천광역시 미추홀구 숭의동(숭의오거리 부근),인천광역시,미추홀구,교차로·사거리,False,0.14285714285714285,0.8571428571428571,0.0
1550,2,2,2015,2020,6,6,2,1,35.836523939679,127.15388552859551,전라북도 전주시 덕진구 인후동1가(팽나무5길18 부근),전북특별자치도,전주시 덕진구,기타,False,0.14285714285714285,0.8571428571428571,0.2857142857142857
616,2,2,2013,2014,6,6,0,4,37.5180500511195,126.9123807935895,서울특별시 영등포구 영등포동(영등포지하차도(북측) 부근),서울특별시,영등포구,기타,False,0.14285714285714285,0.8571428571428571,0.0
1585,2,2,2015,2020,6,6,0,4,34.6075664965975,127.281351075043,전라남도 고흥군 고흥읍(소매점입구 부근),전남광주통합특별시,고흥군,기타,False,0.14285714285714285,0.8571428571428571,0.0
3269,2,2,2018,2021,6,6,0,3,35.873898046209,127.0747412247785,전라북도 전주시 덕진구 반월동(이디야커피전주반월동점 부근),전북특별자치도,전주시 덕진구,기타,False,0.14285714285714285,0.8571428571428571,0.0
3285,2,2,2014,2018,6,6,1,5,35.556053218082496,126.8725099482765,전라북도 정읍시 상동(내장사거리 부근),전북특별자치도,정읍시,교차로·사거리,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
1931,2,2,2015,2016,6,6,0,5,35.157798169401005,126.919768077136,광주광역시 동구 계림동(푸른마트 부근),전남광주통합특별시,동구,마트·상가,False,0.14285714285714285,0.8571428571428571,0.0
724,2,2,2013,2014,6,6,0,4,35.8401339685585,128.57984251412148,대구광역시 남구 대명동(앞산네거리 부근),대구광역시,남구,기타,False,0.14285714285714285,0.8571428571428571,0.0
4955,2,2,2020,2021,6,6,0,6,35.194318267575,128.0716502906795,경상남도 진주시 봉곡동(비엠호텔 부근),경상남도,진주시,기타,False,0.14285714285714285,0.8571428571428571,0.0
1384,2,2,2015,2020,6,6,2,2,36.320969276262,127.420621941051,대전광역시 중구 대흥동(테미로462 부근),대전광역시,중구,기타,False,0.14285714285714285,0.8571428571428571,0.2857142857142857
3780,2,2,2017,2019,6,6,0,3,36.8182846901375,127.14267713404351,충청남도 천안시 서북구 성정동(봉정네거리 부근),충청남도,천안시 서북구,기타,False,0.14285714285714285,0.8571428571428571,0.0
3683,2,2,2014,2019,6,6,0,4,37.484472833705,126.793233701775,경기도 부천시 소사동(멀뫼사거리 부근),경기도,부천시,교차로·사거리,False,0.14285714285714285,0.8571428571428571,0.0
2348,2,2,2013,2017,6,6,2,3,37.557353034366,126.955849261635,서울특별시 마포구 아현동(굴레방다리_굴레방길_진출 부근),서울특별시,마포구,기타,False,0.14285714285714285,0.8571428571428571,0.2857142857142857
2114,2,2,2016,2017,6,6,0,5,36.0830936946695,126.687228480361,충청남도 서천군 서천읍(제실 부근),충청남도,서천군,기타,False,0.14285714285714285,0.8571428571428571,0.0
4700,2,2,2016,2021,6,6,0,3,36.327077219339,127.4355083590745,대전광역시 동구 인동(원동네거리 부근),대전광역시,동구,기타,False,0.14285714285714285,0.8571428571428571,0.0
4697,2,2,2014,2021,6,6,3,2,35.143520519108,126.799663777512,광주광역시 광산구 신촌동(송정공원역1번출구 부근),전남광주통합특별시,광산구,기타,False,0.14285714285714285,0.8571428571428571,0.42857142857142855
927,2,2,2013,2014,6,6,0,4,35.812259304124495,127.1392829438035,전라북도 전주시 완산구 서완산동1가(몬나니분식 부근),전북특별자치도,전주시 완산구,기타,False,0.14285714285714285,0.8571428571428571,0.0
4620,2,2,2016,2021,6,6,1,4,35.230919722917506,129.0916457327655,부산광역시 금정구 부곡동(부곡교차로 부근),부산광역시,금정구,교차로·사거리,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
953,2,2,2014,2019,6,6,1,5,34.8107681388895,126.3895499657095,전라남도 목포시 용당동(목포시청야외주차장입구 부근),전남광주통합특별시,목포시,주민센터·행정,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
3957,2,2,2018,2020,6,6,1,2,37.610886012830505,127.0569296502845,서울특별시 성북구 석관동(돌곶이역 부근),서울특별시,성북구,기타,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
2470,2,2,2017,2021,6,6,0,3,35.186211284474,129.076232190614,부산광역시 연제구 거제동(거제동62920 부근),부산광역시,연제구,기타,False,0.14285714285714285,0.8571428571428571,0.0
4031,2,2,2014,2020,6,6,0,5,37.482923559026,126.97579586488851,서울특별시 동작구 사당동(사당시장 부근),서울특별시,동작구,전통시장,False,0.14285714285714285,0.8571428571428571,0.0
2504,2,2,2015,2017,6,6,2,3,35.874879982676006,128.6417992600785,대구광역시 수성구 만촌동(효목초등학교B 부근),대구광역시,수성구,학교,False,0.14285714285714285,0.8571428571428571,0.2857142857142857
2489,2,2,2014,2017,6,6,0,6,35.889964638708,128.61847869099,대구광역시 동구 신암동(동양매직 부근),대구광역시,동구,기타,False,0.14285714285714285,0.8571428571428571,0.0
3917,2,2,2014,2019,6,6,0,4,33.2580701524665,126.5601227256845,제주특별자치도 서귀포시 동홍동(서귀포고등학교정문 부근),제주특별자치도,서귀포시,학교,False,0.14285714285714285,0.8571428571428571,0.0
3918,2,2,2019,2020,5,6,1,3,33.251791324711,126.5741217826455,제주특별자치도 서귀포시 동홍동(동홍중앙로2 부근),제주특별자치도,서귀포시,기타,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
4913,1,1,2021,2021,3,12,1,1,35.990501221255,129.222070223663,경상북도 경주시 안강읍(양월리119948 부근),경상북도,경주시,기타,False,0.07142857142857142,0.8571428571428571,0.07142857142857142
3857,2,2,2016,2019,6,6,0,6,36.1108086844745,128.42508464304302,경상북도 구미시 인의동(이마트24 구미황상점 부근),경상북도,구미시,마트·상가,False,0.14285714285714285,0.8571428571428571,0.0
3895,2,2,2018,2019,6,6,0,5,35.245448650985,128.8755026110575,경상남도 김해시 구산동(구산백조아파트상가 부근),경상남도,김해시,마트·상가,False,0.14285714285714285,0.8571428571428571,0.0
3902,2,2,2017,2019,6,6,0,4,35.3701489813415,129.14820676408198,경상남도 양산시 덕계동(오름빌딩 부근),경상남도,양산시,기타,False,0.14285714285714285,0.8571428571428571,0.0
1993,2,2,2013,2016,6,6,0,6,37.336910519256,127.1163560452965,경기도 성남시 분당구 구미동(놀부보쌈(분당구미점) 부근),경기도,성남시 분당구,기타,False,0.14285714285714285,0.8571428571428571,0.0
2581,2,2,2016,2017,5,6,3,3,35.537127023844,129.308736322624,울산광역시 남구 신정동(하나로통신앞 부근),울산광역시,남구,기타,False,0.14285714285714285,0.8571428571428571,0.42857142857142855
785,2,2,2014,2015,6,6,0,4,36.328234798348504,127.3813684452485,대전광역시 서구 변동(번동오거리 부근),대전광역시,서구,교차로·사거리,False,0.14285714285714285,0.8571428571428571,0.0
781,2,2,2014,2018,6,6,0,5,36.2979407381755,127.45542112353701,대전광역시 중구 옥계동(키스앤키스헤어중구점 부근),대전광역시,중구,기타,False,0.14285714285714285,0.8571428571428571,0.0
3813,2,2,2014,2019,6,6,0,3,35.939261462747,126.9495857183075,전라북도 익산시 중앙동3가(K2익산중앙점 부근),전북특별자치도,익산시,기타,False,0.14285714285714285,0.8571428571428571,0.0
2658,2,2,2014,2017,6,6,0,5,37.325863788634,127.09679515047699,경기도 용인시 수지구 풍덕천동(동보1차아파트 부근),경기도,용인시 수지구,기타,False,0.14285714285714285,0.8571428571428571,0.0
2683,2,2,2015,2017,6,6,0,6,37.344403760476496,127.931117105221,강원도 원주시 단계동(수청룸가요방 부근),강원특별자치도,원주시,기타,False,0.14285714285714285,0.8571428571428571,0.0
1974,2,2,2016,2019,6,6,1,2,37.301395425609,126.99742101946549,경기도 수원시 장안구 송죽동(만석거삼거리 부근),경기도,수원시 장안구,교차로·사거리,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
4117,2,2,2014,2020,6,6,0,5,35.275442766571004,129.089408277971,부산광역시 금정구 청룡동(청룡로32 부근),부산광역시,금정구,기타,False,0.14285714285714285,0.8571428571428571,0.0
4190,2,2,2016,2020,6,6,0,3,35.117850683412996,126.898841558192,광주광역시 남구 진월동(서문대로659 부근),전남광주통합특별시,남구,기타,False,0.14285714285714285,0.8571428571428571,0.0
1188,2,2,2015,2018,6,6,0,3,37.485523080876504,126.982299423331,서울특별시 동작구 사당동(이수역사거리 부근),서울특별시,동작구,교차로·사거리,False,0.14285714285714285,0.8571428571428571,0.0
4201,2,2,2013,2020,6,6,1,3,36.327921070752,127.429599354128,대전광역시 중구 대흥동(교량 부근),대전광역시,중구,기타,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
4223,2,2,2015,2020,6,6,0,5,37.273548623071505,127.047744213676,경기도 수원시 영통구 매탄동(법원사거리 부근),경기도,수원시 영통구,교차로·사거리,False,0.14285714285714285,0.8571428571428571,0.0
1116,2,2,2015,2018,6,6,1,4,37.6084814559055,127.023311413442,서울특별시 성북구 길음동(삼양로10길 부근),서울특별시,성북구,기타,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
2246,2,2,2016,2018,6,6,0,4,33.507778324661004,126.509583426635,제주특별자치도 제주시 용담이동(용문로타리 부근),제주특별자치도,제주시,기타,False,0.14285714285714285,0.8571428571428571,0.0
2171,2,2,2016,2019,6,6,2,2,34.7673915811075,127.08091621501251,전라남도 보성군 보성읍(NH농협은행 보성군지부 부근),전남광주통합특별시,보성군,은행,False,0.14285714285714285,0.8571428571428571,0.2857142857142857
4499,2,2,2020,2021,6,6,0,2,37.572779511466,127.038044232207,서울특별시 동대문구 용두동(서울시설공단 부근),서울특별시,동대문구,기타,False,0.14285714285714285,0.8571428571428571,0.0
2175,2,2,2016,2021,6,6,0,3,34.990071919734,126.473838194678,전라남도 무안군 무안읍(국제철물입구 부근),전남광주통합특별시,무안군,기타,False,0.14285714285714285,0.8571428571428571,0.0
2204,2,2,2016,2019,5,6,1,5,35.916285473397,128.81759421140453,경상북도 경산시 하양읍(한성천막공업사 부근),경상북도,경산시,기타,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
952,2,2,2014,2021,6,6,0,6,34.7990156787815,126.389574231667,전라남도 목포시 산정동(산정동1050123 부근),전남광주통합특별시,목포시,기타,False,0.14285714285714285,0.8571428571428571,0.0
6153,1,1,2026,2026,5,12,2,10,37.528517877769,126.810473444033,경기 부천시 오정구 원종동(크레아트스쿨어린이집 부근),경기도,부천시 오정구,기타,False,0.07142857142857142,0.8571428571428571,0.14285714285714285
4506,2,2,2014,2021,6,6,2,2,37.616181111770004,127.0931492930565,서울특별시 중랑구 신내동(진로APT 부근),서울특별시,중랑구,기타,False,0.14285714285714285,0.8571428571428571,0.2857142857142857
2161,2,2,2016,2018,6,6,1,3,34.748725402906004,127.695985423989,전라남도 여수시 문수동(주은혜교회 부근),전남광주통합특별시,여수시,기타,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
4568,2,2,2016,2021,6,6,1,4,37.489235739489004,126.917190791023,서울특별시 관악구 신림동(롯데백화점관악점앞 부근),서울특별시,관악구,마트·상가,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
951,2,2,2014,2018,6,6,1,5,34.802426003758,126.3778773995735,전라남도 목포시 산정동(명약국 부근),전남광주통합특별시,목포시,약국,False,0.14285714285714285,0.8571428571428571,0.14285714285714285
2239,2,2,2016,2019,6,6,2,3,35.2776767936,128.407795357921,경상남도 함안군 가야읍(SK엔크린 함안주유소 부근),경상남도,함안군,기타,False,0.14285714285714285,0.8571428571428571,0.2857142857142857
4496,1,1,2021,2021,6,11,0,3,37.593541459871,127.053114707279,서울특별시 동대문구 회기동(경희대 부근),서울특별시,동대문구,기타,False,0.07142857142857142,0.7857142857142857,0.0
1065,1,1,2015,2015,10,10,0,7,37.561079445861,127.015071337873,서울특별시 중구 신당동(청구역 부근),서울특별시,중구,기타,False,0.07142857142857142,0.7142857142857142,0.0
4770,2,2,2018,2021,5,5,1,2,37.693400501282994,126.772764440428,경기도 고양시 일산서구 탄현동(낮은하늘어린이도서관 부근),경기도,고양시 일산서구,기타,False,0.14285714285714285,0.7142857142857142,0.14285714285714285
